Voxel_X,Voxel_Y,Voxel_Z,Uniformity_Value
-10.0,20.0,36.0,4.46881300427029
8.0,28.0,28.0,4.46881300427029
-26.0,20.0,54.0,4.46881300427029
-48.0,26.0,28.0,4.46881300427029
6.0,-26.0,4.0,4.46881300427029
2.0,36.0,16.0,4.46881300427029
-42.0,26.0,-2.0,4.46881300427029
-2.0,-50.0,30.0,4.46881300427029
-42.0,26.0,0.0,4.46881300427029
30.0,20.0,-10.0,4.46881300427029
-50.0,26.0,16.0,4.46881300427029
-30.0,20.0,-12.0,4.46881300427029
26.0,28.0,-16.0,4.46881300427029
-10.0,-24.0,14.0,4.46881300427029
-42.0,26.0,18.0,4.46881300427029
-48.0,26.0,30.0,4.46881300427029
0.0,36.0,4.0,4.46881300427029
-42.0,26.0,20.0,4.46881300427029
-42.0,26.0,22.0,4.46881300427029
-46.0,36.0,-4.0,4.46881300427029
54.0,-50.0,20.0,4.46881300427029
12.0,-10.0,10.0,4.46881300427029
0.0,36.0,0.0,4.46881300427029
54.0,-50.0,14.0,4.46881300427029
-44.0,26.0,-6.0,4.46881300427029
2.0,-50.0,26.0,4.46881300427029
-8.0,-26.0,14.0,4.46881300427029
-12.0,-24.0,12.0,4.46881300427029
-34.0,36.0,12.0,4.46881300427029
-8.0,-10.0,6.0,4.46881300427029
4.0,-50.0,26.0,4.46881300427029
-14.0,-24.0,10.0,4.46881300427029
-44.0,26.0,28.0,4.46881300427029
8.0,20.0,40.0,4.46881300427029
-6.0,-10.0,10.0,4.46881300427029
10.0,20.0,32.0,4.46881300427029
6.0,-50.0,32.0,4.46881300427029
8.0,20.0,34.0,4.46881300427029
8.0,20.0,32.0,4.46881300427029
8.0,20.0,30.0,4.46881300427029
-14.0,-24.0,12.0,4.46881300427029
-46.0,26.0,-8.0,4.46881300427029
10.0,20.0,34.0,4.46881300427029
10.0,20.0,38.0,4.46881300427029
8.0,20.0,38.0,4.46881300427029
-10.0,-26.0,8.0,4.46881300427029
6.0,20.0,30.0,4.46881300427029
-30.0,36.0,12.0,4.46881300427029
2.0,20.0,34.0,4.46881300427029
-4.0,36.0,4.0,4.46881300427029
12.0,28.0,24.0,4.46881300427029
46.0,-50.0,44.0,4.46881300427029
-44.0,26.0,-2.0,4.46881300427029
12.0,28.0,26.0,4.46881300427029
28.0,20.0,2.0,4.46881300427029
-4.0,-10.0,8.0,4.46881300427029
6.0,20.0,32.0,4.46881300427029
28.0,20.0,4.0,4.46881300427029
-20.0,-10.0,-16.0,4.46881300427029
4.0,20.0,36.0,4.46881300427029
26.0,20.0,0.0,4.46881300427029
-4.0,-10.0,12.0,4.46881300427029
-44.0,26.0,18.0,4.46881300427029
-14.0,-10.0,8.0,4.46881300427029
6.0,20.0,40.0,4.46881300427029
6.0,20.0,38.0,4.46881300427029
12.0,28.0,28.0,4.46881300427029
38.0,36.0,32.0,4.46881300427029
-4.0,28.0,28.0,4.46881300427029
2.0,36.0,14.0,4.46881300427029
44.0,20.0,12.0,4.46881300427029
-22.0,-10.0,-20.0,4.46881300427029
-34.0,28.0,-14.0,4.46881300427029
20.0,-10.0,-10.0,4.46881300427029
58.0,-50.0,12.0,4.46881300427029
40.0,38.0,30.0,4.46881300427029
-32.0,28.0,4.0,4.46881300427029
40.0,38.0,22.0,4.46881300427029
64.0,-48.0,16.0,4.46881300427029
-32.0,28.0,-2.0,4.46881300427029
42.0,38.0,-6.0,4.46881300427029
40.0,20.0,8.0,4.46881300427029
-36.0,26.0,6.0,4.46881300427029
38.0,20.0,-8.0,4.46881300427029
-36.0,26.0,8.0,4.46881300427029
42.0,38.0,-8.0,4.46881300427029
44.0,38.0,30.0,4.46881300427029
44.0,38.0,16.0,4.46881300427029
-8.0,-24.0,8.0,4.46881300427029
58.0,-50.0,22.0,4.46881300427029
62.0,-48.0,16.0,4.46881300427029
-38.0,20.0,2.0,4.46881300427029
48.0,28.0,-4.0,4.46881300427029
22.0,-10.0,-20.0,4.46881300427029
36.0,38.0,-2.0,4.46881300427029
62.0,-26.0,-10.0,4.46881300427029
46.0,20.0,-2.0,4.46881300427029
-22.0,-10.0,-6.0,4.46881300427029
60.0,-50.0,24.0,4.46881300427029
44.0,20.0,-12.0,4.46881300427029
44.0,20.0,-2.0,4.46881300427029
44.0,20.0,-10.0,4.46881300427029
30.0,28.0,-20.0,4.46881300427029
22.0,-10.0,-10.0,4.46881300427029
-40.0,20.0,2.0,4.46881300427029
-40.0,20.0,0.0,4.46881300427029
-40.0,20.0,-2.0,4.46881300427029
-40.0,20.0,-8.0,4.46881300427029
-36.0,28.0,8.0,4.46881300427029
-8.0,-22.0,14.0,4.46881300427029
22.0,-10.0,-16.0,4.46881300427029
14.0,-10.0,8.0,4.46881300427029
38.0,20.0,8.0,4.46881300427029
10.0,36.0,14.0,4.46881300427029
34.0,20.0,6.0,4.46881300427029
-52.0,26.0,24.0,4.46881300427029
-34.0,20.0,-12.0,4.46881300427029
32.0,20.0,-10.0,4.46881300427029
-40.0,26.0,-10.0,4.46881300427029
-28.0,28.0,-4.0,4.46881300427029
14.0,-10.0,2.0,4.46881300427029
4.0,36.0,14.0,4.46881300427029
16.0,-10.0,-10.0,4.46881300427029
8.0,-26.0,4.0,4.46881300427029
-8.0,-24.0,14.0,4.46881300427029
56.0,-50.0,24.0,4.46881300427029
30.0,28.0,0.0,4.46881300427029
28.0,28.0,-20.0,4.46881300427029
2.0,36.0,0.0,4.46881300427029
-50.0,26.0,18.0,4.46881300427029
-6.0,28.0,32.0,4.46881300427029
-40.0,26.0,4.0,4.46881300427029
-50.0,36.0,-6.0,4.46881300427029
-38.0,26.0,-8.0,4.46881300427029
6.0,36.0,10.0,4.46881300427029
-50.0,36.0,24.0,4.46881300427029
36.0,20.0,-8.0,4.46881300427029
46.0,38.0,22.0,4.46881300427029
-36.0,20.0,-8.0,4.46881300427029
48.0,38.0,24.0,4.46881300427029
34.0,20.0,-10.0,4.46881300427029
-36.0,20.0,-12.0,4.46881300427029
14.0,-26.0,8.0,4.46881300427029
-52.0,26.0,28.0,4.46881300427029
30.0,28.0,-6.0,4.46881300427029
48.0,38.0,20.0,4.46881300427029
48.0,38.0,18.0,4.46881300427029
-34.0,-50.0,48.0,4.46881300427029
8.0,36.0,12.0,4.46881300427029
-38.0,26.0,6.0,4.46881300427029
-32.0,-50.0,48.0,4.46881300427029
48.0,38.0,16.0,4.46881300427029
-6.0,-22.0,10.0,4.46881300427029
6.0,36.0,-4.0,4.46881300427029
-30.0,28.0,-4.0,4.46881300427029
2.0,-50.0,28.0,4.46881300427029
26.0,-38.0,-16.0,4.46881300427029
-6.0,26.0,32.0,4.46881300427029
-46.0,24.0,-2.0,4.46881300427029
-46.0,24.0,0.0,4.46881300427029
-42.0,32.0,8.0,4.46881300427029
56.0,-44.0,12.0,4.46881300427029
24.0,-14.0,-12.0,4.46881300427029
46.0,24.0,16.0,4.46881300427029
-34.0,-36.0,0.0,4.46881300427029
56.0,-44.0,10.0,4.46881300427029
-46.0,24.0,14.0,4.46881300427029
58.0,-44.0,14.0,4.46881300427029
28.0,30.0,-16.0,4.46881300427029
-46.0,24.0,-6.0,4.46881300427029
28.0,30.0,-18.0,4.46881300427029
14.0,-14.0,6.0,4.46881300427029
14.0,-14.0,8.0,4.46881300427029
-44.0,32.0,26.0,4.46881300427029
26.0,-34.0,-16.0,4.46881300427029
30.0,30.0,-16.0,4.46881300427029
30.0,30.0,-20.0,4.46881300427029
-46.0,24.0,32.0,4.46881300427029
6.0,-14.0,4.0,4.46881300427029
-48.0,24.0,18.0,4.46881300427029
26.0,-34.0,-14.0,4.46881300427029
-48.0,24.0,26.0,4.46881300427029
14.0,-14.0,4.0,4.46881300427029
-44.0,24.0,32.0,4.46881300427029
-44.0,24.0,30.0,4.46881300427029
-42.0,32.0,6.0,4.46881300427029
22.0,-36.0,-8.0,4.46881300427029
-42.0,24.0,2.0,4.46881300427029
-42.0,24.0,4.0,4.46881300427029
-42.0,-44.0,44.0,4.46881300427029
-42.0,24.0,20.0,4.46881300427029
-42.0,24.0,22.0,4.46881300427029
-30.0,32.0,12.0,4.46881300427029
-42.0,24.0,24.0,4.46881300427029
42.0,24.0,-12.0,4.46881300427029
-42.0,24.0,28.0,4.46881300427029
-44.0,24.0,-6.0,4.46881300427029
-44.0,24.0,-4.0,4.46881300427029
-44.0,24.0,2.0,4.46881300427029
44.0,24.0,20.0,4.46881300427029
44.0,24.0,18.0,4.46881300427029
-44.0,24.0,4.0,4.46881300427029
-44.0,24.0,6.0,4.46881300427029
44.0,24.0,16.0,4.46881300427029
44.0,24.0,14.0,4.46881300427029
44.0,24.0,12.0,4.46881300427029
-44.0,24.0,18.0,4.46881300427029
-32.0,-36.0,0.0,4.46881300427029
26.0,30.0,-16.0,4.46881300427029
54.0,-44.0,10.0,4.46881300427029
54.0,-44.0,8.0,4.46881300427029
14.0,-16.0,6.0,4.46881300427029
-50.0,24.0,18.0,4.46881300427029
-10.0,-14.0,4.0,4.46881300427029
-50.0,24.0,20.0,4.46881300427029
52.0,26.0,34.0,4.46881300427029
-46.0,22.0,4.0,4.46881300427029
52.0,26.0,36.0,4.46881300427029
-46.0,22.0,0.0,4.46881300427029
-46.0,22.0,-2.0,4.46881300427029
64.0,-44.0,14.0,4.46881300427029
36.0,-16.0,8.0,4.46881300427029
36.0,-16.0,6.0,4.46881300427029
36.0,-16.0,4.0,4.46881300427029
-50.0,32.0,20.0,4.46881300427029
36.0,-16.0,0.0,4.46881300427029
-50.0,32.0,28.0,4.46881300427029
-44.0,22.0,2.0,4.46881300427029
-46.0,-46.0,42.0,4.46881300427029
-52.0,32.0,26.0,4.46881300427029
-44.0,22.0,-6.0,4.46881300427029
-28.0,-14.0,10.0,4.46881300427029
38.0,-16.0,6.0,4.46881300427029
48.0,34.0,20.0,4.46881300427029
-44.0,-46.0,42.0,4.46881300427029
-42.0,22.0,22.0,4.46881300427029
48.0,26.0,0.0,4.46881300427029
46.0,26.0,-12.0,4.46881300427029
-56.0,-14.0,8.0,4.46881300427029
34.0,30.0,-16.0,4.46881300427029
52.0,26.0,28.0,4.46881300427029
-42.0,24.0,-2.0,4.46881300427029
-48.0,32.0,26.0,4.46881300427029
32.0,-16.0,2.0,4.46881300427029
-50.0,24.0,22.0,4.46881300427029
-50.0,22.0,30.0,4.46881300427029
-50.0,22.0,28.0,4.46881300427029
-10.0,-14.0,8.0,4.46881300427029
-50.0,24.0,24.0,4.46881300427029
-50.0,24.0,26.0,4.46881300427029
34.0,30.0,-4.0,4.46881300427029
-12.0,-14.0,6.0,4.46881300427029
-12.0,-14.0,8.0,4.46881300427029
-50.0,22.0,14.0,4.46881300427029
60.0,-44.0,14.0,4.46881300427029
-48.0,22.0,28.0,4.46881300427029
30.0,-16.0,2.0,4.46881300427029
34.0,30.0,-6.0,4.46881300427029
-48.0,22.0,16.0,4.46881300427029
-14.0,-14.0,4.0,4.46881300427029
-48.0,22.0,4.0,4.46881300427029
60.0,-44.0,12.0,4.46881300427029
-14.0,-14.0,8.0,4.46881300427029
32.0,-16.0,6.0,4.46881300427029
60.0,-44.0,10.0,4.46881300427029
-46.0,22.0,30.0,4.46881300427029
-46.0,22.0,28.0,4.46881300427029
60.0,-44.0,8.0,4.46881300427029
-46.0,22.0,20.0,4.46881300427029
52.0,26.0,4.0,4.46881300427029
48.0,34.0,24.0,4.46881300427029
42.0,24.0,24.0,4.46881300427029
-44.0,-44.0,44.0,4.46881300427029
6.0,24.0,38.0,4.46881300427029
48.0,32.0,18.0,4.46881300427029
48.0,32.0,20.0,4.46881300427029
6.0,24.0,32.0,4.46881300427029
-44.0,30.0,20.0,4.46881300427029
38.0,-14.0,4.0,4.46881300427029
-32.0,24.0,6.0,4.46881300427029
-32.0,-40.0,0.0,4.46881300427029
38.0,-14.0,8.0,4.46881300427029
46.0,32.0,16.0,4.46881300427029
46.0,32.0,18.0,4.46881300427029
6.0,24.0,42.0,4.46881300427029
-54.0,-16.0,8.0,4.46881300427029
36.0,-14.0,6.0,4.46881300427029
-28.0,-16.0,10.0,4.46881300427029
10.0,24.0,36.0,4.46881300427029
10.0,24.0,34.0,4.46881300427029
34.0,-14.0,0.0,4.46881300427029
-34.0,24.0,-12.0,4.46881300427029
34.0,-14.0,2.0,4.46881300427029
12.0,24.0,36.0,4.46881300427029
46.0,32.0,26.0,4.46881300427029
-42.0,30.0,28.0,4.46881300427029
-42.0,30.0,24.0,4.46881300427029
8.0,24.0,28.0,4.46881300427029
48.0,32.0,0.0,4.46881300427029
-46.0,30.0,-10.0,4.46881300427029
4.0,24.0,32.0,4.46881300427029
-52.0,30.0,26.0,4.46881300427029
-50.0,30.0,30.0,4.46881300427029
-30.0,24.0,-8.0,4.46881300427029
-48.0,30.0,22.0,4.46881300427029
-58.0,-16.0,6.0,4.46881300427029
-12.0,24.0,40.0,4.46881300427029
-12.0,24.0,38.0,4.46881300427029
-10.0,24.0,40.0,4.46881300427029
-10.0,24.0,38.0,4.46881300427029
-46.0,30.0,32.0,4.46881300427029
-30.0,24.0,6.0,4.46881300427029
-30.0,24.0,8.0,4.46881300427029
-60.0,-16.0,10.0,4.46881300427029
-2.0,24.0,-10.0,4.46881300427029
-2.0,24.0,-12.0,4.46881300427029
0.0,24.0,32.0,4.46881300427029
-54.0,-16.0,10.0,4.46881300427029
0.0,24.0,-10.0,4.46881300427029
0.0,24.0,-12.0,4.46881300427029
-32.0,24.0,-12.0,4.46881300427029
-32.0,24.0,-10.0,4.46881300427029
2.0,24.0,-8.0,4.46881300427029
4.0,24.0,36.0,4.46881300427029
4.0,24.0,34.0,4.46881300427029
-46.0,30.0,30.0,4.46881300427029
-42.0,30.0,22.0,4.46881300427029
-42.0,30.0,20.0,4.46881300427029
28.0,24.0,-6.0,4.46881300427029
44.0,32.0,18.0,4.46881300427029
-36.0,30.0,-4.0,4.46881300427029
26.0,-36.0,-16.0,4.46881300427029
30.0,32.0,-16.0,4.46881300427029
-38.0,24.0,6.0,4.46881300427029
28.0,32.0,-18.0,4.46881300427029
32.0,-14.0,4.0,4.46881300427029
28.0,32.0,-16.0,4.46881300427029
26.0,32.0,-18.0,4.46881300427029
-14.0,-16.0,8.0,4.46881300427029
-14.0,-16.0,6.0,4.46881300427029
26.0,-36.0,-8.0,4.46881300427029
26.0,-36.0,-6.0,4.46881300427029
58.0,-42.0,12.0,4.46881300427029
32.0,-14.0,6.0,4.46881300427029
40.0,24.0,24.0,4.46881300427029
58.0,-42.0,10.0,4.46881300427029
40.0,24.0,8.0,4.46881300427029
40.0,24.0,6.0,4.46881300427029
40.0,24.0,4.0,4.46881300427029
-40.0,24.0,2.0,4.46881300427029
-40.0,24.0,6.0,4.46881300427029
8.0,32.0,12.0,4.46881300427029
-40.0,24.0,10.0,4.46881300427029
6.0,32.0,12.0,4.46881300427029
-32.0,30.0,-4.0,4.46881300427029
34.0,32.0,-8.0,4.46881300427029
40.0,24.0,-12.0,4.46881300427029
-34.0,-38.0,0.0,4.46881300427029
-38.0,24.0,-12.0,4.46881300427029
30.0,24.0,4.0,4.46881300427029
14.0,-40.0,4.0,4.46881300427029
44.0,32.0,26.0,4.46881300427029
-42.0,30.0,8.0,4.46881300427029
-30.0,-38.0,0.0,4.46881300427029
-42.0,30.0,0.0,4.46881300427029
42.0,32.0,16.0,4.46881300427029
30.0,24.0,-10.0,4.46881300427029
32.0,24.0,8.0,4.46881300427029
-36.0,24.0,-10.0,4.46881300427029
42.0,32.0,18.0,4.46881300427029
-40.0,30.0,4.0,4.46881300427029
42.0,32.0,20.0,4.46881300427029
42.0,32.0,24.0,4.46881300427029
-40.0,30.0,-4.0,4.46881300427029
40.0,32.0,-8.0,4.46881300427029
-38.0,30.0,6.0,4.46881300427029
38.0,32.0,-6.0,4.46881300427029
-32.0,-38.0,0.0,4.46881300427029
-38.0,30.0,-4.0,4.46881300427029
34.0,24.0,8.0,4.46881300427029
-36.0,24.0,6.0,4.46881300427029
-36.0,24.0,10.0,4.46881300427029
36.0,32.0,-4.0,4.46881300427029
34.0,32.0,-10.0,4.46881300427029
34.0,24.0,-14.0,4.46881300427029
48.0,22.0,-12.0,4.46881300427029
-56.0,-14.0,10.0,4.46881300427029
24.0,-34.0,-8.0,4.46881300427029
2.0,34.0,-2.0,4.46881300427029
18.0,-30.0,-12.0,4.46881300427029
2.0,34.0,2.0,4.46881300427029
28.0,22.0,-8.0,4.46881300427029
60.0,-46.0,14.0,4.46881300427029
0.0,34.0,-2.0,4.46881300427029
0.0,34.0,2.0,4.46881300427029
0.0,34.0,4.0,4.46881300427029
60.0,-46.0,10.0,4.46881300427029
-2.0,34.0,-4.0,4.46881300427029
-2.0,34.0,4.0,4.46881300427029
2.0,34.0,-4.0,4.46881300427029
62.0,-46.0,16.0,4.46881300427029
-4.0,34.0,0.0,4.46881300427029
62.0,-46.0,12.0,4.46881300427029
64.0,-46.0,16.0,4.46881300427029
-22.0,-12.0,-12.0,4.46881300427029
34.0,22.0,8.0,4.46881300427029
-30.0,34.0,14.0,4.46881300427029
-8.0,-18.0,10.0,4.46881300427029
-30.0,34.0,16.0,4.46881300427029
-52.0,28.0,26.0,4.46881300427029
-52.0,28.0,24.0,4.46881300427029
-30.0,34.0,18.0,4.46881300427029
-8.0,-18.0,12.0,4.46881300427029
28.0,22.0,2.0,4.46881300427029
-54.0,30.0,24.0,4.46881300427029
-16.0,-12.0,6.0,4.46881300427029
-12.0,-18.0,4.0,4.46881300427029
26.0,-32.0,-8.0,4.46881300427029
6.0,22.0,40.0,4.46881300427029
6.0,22.0,38.0,4.46881300427029
8.0,34.0,12.0,4.46881300427029
6.0,22.0,32.0,4.46881300427029
6.0,22.0,28.0,4.46881300427029
48.0,30.0,20.0,4.46881300427029
22.0,-32.0,-8.0,4.46881300427029
8.0,-12.0,6.0,4.46881300427029
8.0,22.0,40.0,4.46881300427029
48.0,30.0,2.0,4.46881300427029
8.0,22.0,32.0,4.46881300427029
34.0,26.0,-14.0,4.46881300427029
-10.0,-18.0,6.0,4.46881300427029
-10.0,-12.0,8.0,4.46881300427029
48.0,30.0,-6.0,4.46881300427029
10.0,22.0,40.0,4.46881300427029
56.0,-46.0,8.0,4.46881300427029
10.0,22.0,36.0,4.46881300427029
10.0,22.0,28.0,4.46881300427029
-14.0,-12.0,4.0,4.46881300427029
34.0,26.0,6.0,4.46881300427029
16.0,22.0,6.0,4.46881300427029
18.0,22.0,4.0,4.46881300427029
-32.0,34.0,16.0,4.46881300427029
-24.0,-12.0,-16.0,4.46881300427029
-24.0,-12.0,-14.0,4.46881300427029
-36.0,34.0,12.0,4.46881300427029
4.0,26.0,28.0,4.46881300427029
-56.0,-12.0,8.0,4.46881300427029
-56.0,-12.0,10.0,4.46881300427029
-58.0,-12.0,8.0,4.46881300427029
-58.0,-12.0,10.0,4.46881300427029
-12.0,-20.0,8.0,4.46881300427029
44.0,22.0,0.0,4.46881300427029
2.0,26.0,32.0,4.46881300427029
46.0,22.0,32.0,4.46881300427029
-10.0,-20.0,14.0,4.46881300427029
58.0,-10.0,-16.0,4.46881300427029
-48.0,28.0,20.0,4.46881300427029
46.0,36.0,26.0,4.46881300427029
46.0,36.0,28.0,4.46881300427029
46.0,36.0,30.0,4.46881300427029
-26.0,-30.0,-8.0,4.46881300427029
44.0,36.0,16.0,4.46881300427029
44.0,36.0,20.0,4.46881300427029
-46.0,28.0,30.0,4.46881300427029
48.0,22.0,36.0,4.46881300427029
44.0,36.0,22.0,4.46881300427029
56.0,-10.0,-16.0,4.46881300427029
-8.0,-20.0,8.0,4.46881300427029
-4.0,26.0,28.0,4.46881300427029
-6.0,-20.0,12.0,4.46881300427029
6.0,26.0,36.0,4.46881300427029
10.0,-12.0,6.0,4.46881300427029
-54.0,-12.0,8.0,4.46881300427029
54.0,-48.0,24.0,4.46881300427029
-36.0,34.0,14.0,4.46881300427029
2.0,-48.0,32.0,4.46881300427029
2.0,-48.0,30.0,4.46881300427029
28.0,26.0,-18.0,4.46881300427029
36.0,22.0,-10.0,4.46881300427029
36.0,22.0,-14.0,4.46881300427029
38.0,22.0,10.0,4.46881300427029
-46.0,34.0,-6.0,4.46881300427029
28.0,26.0,-2.0,4.46881300427029
52.0,-48.0,16.0,4.46881300427029
-48.0,34.0,0.0,4.46881300427029
-48.0,34.0,2.0,4.46881300427029
-48.0,34.0,20.0,4.46881300427029
34.0,-18.0,4.0,4.46881300427029
-48.0,34.0,26.0,4.46881300427029
12.0,26.0,26.0,4.46881300427029
52.0,-48.0,12.0,4.46881300427029
10.0,26.0,24.0,4.46881300427029
40.0,22.0,-10.0,4.46881300427029
10.0,26.0,26.0,4.46881300427029
10.0,26.0,28.0,4.46881300427029
-14.0,-20.0,8.0,4.46881300427029
-26.0,-12.0,-14.0,4.46881300427029
-26.0,-12.0,-12.0,4.46881300427029
42.0,22.0,2.0,4.46881300427029
54.0,-48.0,20.0,4.46881300427029
-42.0,22.0,6.0,4.46881300427029
4.0,22.0,28.0,4.46881300427029
4.0,22.0,34.0,4.46881300427029
42.0,34.0,26.0,4.46881300427029
42.0,34.0,28.0,4.46881300427029
-38.0,22.0,-12.0,4.46881300427029
-38.0,22.0,-14.0,4.46881300427029
58.0,-12.0,-16.0,4.46881300427029
42.0,26.0,-12.0,4.46881300427029
-30.0,-34.0,-6.0,4.46881300427029
40.0,34.0,-8.0,4.46881300427029
40.0,34.0,-4.0,4.46881300427029
40.0,30.0,-2.0,4.46881300427029
40.0,34.0,16.0,4.46881300427029
38.0,30.0,-16.0,4.46881300427029
40.0,34.0,20.0,4.46881300427029
40.0,34.0,24.0,4.46881300427029
40.0,34.0,26.0,4.46881300427029
40.0,30.0,-6.0,4.46881300427029
-36.0,22.0,-12.0,4.46881300427029
40.0,30.0,-10.0,4.46881300427029
2.0,-46.0,20.0,4.46881300427029
38.0,34.0,-12.0,4.46881300427029
38.0,34.0,-6.0,4.46881300427029
38.0,34.0,-2.0,4.46881300427029
42.0,26.0,4.0,4.46881300427029
-34.0,22.0,-10.0,4.46881300427029
40.0,34.0,22.0,4.46881300427029
44.0,26.0,20.0,4.46881300427029
38.0,30.0,-14.0,4.46881300427029
42.0,34.0,-8.0,4.46881300427029
-42.0,22.0,2.0,4.46881300427029
36.0,30.0,-4.0,4.46881300427029
46.0,26.0,0.0,4.46881300427029
46.0,34.0,18.0,4.46881300427029
36.0,30.0,-10.0,4.46881300427029
-58.0,-14.0,6.0,4.46881300427029
22.0,-34.0,-10.0,4.46881300427029
-58.0,-14.0,10.0,4.46881300427029
36.0,30.0,-14.0,4.46881300427029
-40.0,22.0,8.0,4.46881300427029
46.0,26.0,24.0,4.46881300427029
46.0,26.0,26.0,4.46881300427029
-42.0,-46.0,38.0,4.46881300427029
36.0,30.0,-16.0,4.46881300427029
-40.0,22.0,4.0,4.46881300427029
38.0,30.0,0.0,4.46881300427029
-40.0,22.0,2.0,4.46881300427029
22.0,-34.0,-8.0,4.46881300427029
38.0,30.0,-10.0,4.46881300427029
44.0,34.0,14.0,4.46881300427029
-40.0,22.0,-2.0,4.46881300427029
44.0,34.0,18.0,4.46881300427029
44.0,34.0,22.0,4.46881300427029
-38.0,22.0,10.0,4.46881300427029
-38.0,22.0,6.0,4.46881300427029
38.0,34.0,26.0,4.46881300427029
-34.0,22.0,-16.0,4.46881300427029
36.0,34.0,-2.0,4.46881300427029
34.0,34.0,-2.0,4.46881300427029
-4.0,22.0,-12.0,4.46881300427029
-4.0,22.0,-14.0,4.46881300427029
-14.0,-18.0,4.0,4.46881300427029
-2.0,22.0,32.0,4.46881300427029
-2.0,22.0,-8.0,4.46881300427029
38.0,26.0,-14.0,4.46881300427029
30.0,-12.0,8.0,4.46881300427029
-2.0,22.0,-14.0,4.46881300427029
44.0,30.0,2.0,4.46881300427029
0.0,22.0,32.0,4.46881300427029
0.0,22.0,-8.0,4.46881300427029
46.0,30.0,28.0,4.46881300427029
22.0,34.0,-18.0,4.46881300427029
26.0,-32.0,-10.0,4.46881300427029
46.0,30.0,24.0,4.46881300427029
46.0,30.0,22.0,4.46881300427029
2.0,22.0,34.0,4.46881300427029
2.0,22.0,32.0,4.46881300427029
46.0,30.0,18.0,4.46881300427029
46.0,30.0,14.0,4.46881300427029
2.0,22.0,-10.0,4.46881300427029
10.0,34.0,10.0,4.46881300427029
14.0,-12.0,8.0,4.46881300427029
4.0,22.0,40.0,4.46881300427029
4.0,22.0,36.0,4.46881300427029
32.0,-12.0,8.0,4.46881300427029
10.0,34.0,14.0,4.46881300427029
32.0,-12.0,4.0,4.46881300427029
54.0,-46.0,8.0,4.46881300427029
42.0,26.0,20.0,4.46881300427029
32.0,34.0,-6.0,4.46881300427029
-32.0,22.0,-12.0,4.46881300427029
42.0,26.0,22.0,4.46881300427029
-30.0,22.0,8.0,4.46881300427029
-30.0,22.0,6.0,4.46881300427029
42.0,26.0,24.0,4.46881300427029
-30.0,22.0,4.0,4.46881300427029
-16.0,-18.0,8.0,4.46881300427029
42.0,30.0,4.0,4.46881300427029
42.0,30.0,2.0,4.46881300427029
38.0,-12.0,6.0,4.46881300427029
-32.0,-34.0,0.0,4.46881300427029
40.0,26.0,4.0,4.46881300427029
-14.0,-18.0,12.0,4.46881300427029
-14.0,-18.0,10.0,4.46881300427029
26.0,34.0,-18.0,4.46881300427029
26.0,34.0,-16.0,4.46881300427029
54.0,-46.0,10.0,4.46881300427029
40.0,26.0,20.0,4.46881300427029
44.0,30.0,18.0,4.46881300427029
-26.0,22.0,-4.0,4.46881300427029
-26.0,22.0,-6.0,4.46881300427029
-26.0,22.0,-8.0,4.46881300427029
34.0,-12.0,6.0,4.46881300427029
-10.0,22.0,40.0,4.46881300427029
2.0,34.0,-6.0,4.46881300427029
40.0,40.0,-6.0,4.46881300427029
-56.0,-10.0,8.0,4.46881300427029
-8.0,10.0,-4.0,4.46881300427029
-8.0,10.0,-2.0,4.46881300427029
-8.0,10.0,6.0,4.46881300427029
-8.0,10.0,8.0,4.46881300427029
-10.0,10.0,-6.0,4.46881300427029
-10.0,10.0,-4.0,4.46881300427029
-26.0,-2.0,-10.0,4.46881300427029
-8.0,10.0,-6.0,4.46881300427029
20.0,50.0,10.0,4.46881300427029
-10.0,10.0,4.0,4.46881300427029
36.0,-60.0,44.0,4.46881300427029
-26.0,-2.0,-14.0,4.46881300427029
-12.0,10.0,-14.0,4.46881300427029
22.0,50.0,8.0,4.46881300427029
34.0,-60.0,42.0,4.46881300427029
-12.0,10.0,-6.0,4.46881300427029
20.0,50.0,8.0,4.46881300427029
-12.0,10.0,-2.0,4.46881300427029
-6.0,10.0,8.0,4.46881300427029
-6.0,10.0,4.0,4.46881300427029
38.0,0.0,48.0,4.46881300427029
40.0,0.0,52.0,4.46881300427029
0.0,10.0,46.0,4.46881300427029
0.0,10.0,52.0,4.46881300427029
42.0,0.0,52.0,4.46881300427029
42.0,0.0,50.0,4.46881300427029
-2.0,10.0,-8.0,4.46881300427029
-6.0,10.0,6.0,4.46881300427029
42.0,0.0,44.0,4.46881300427029
-4.0,10.0,-10.0,4.46881300427029
-4.0,10.0,-8.0,4.46881300427029
-28.0,-2.0,-12.0,4.46881300427029
-28.0,-2.0,-16.0,4.46881300427029
-6.0,10.0,-4.0,4.46881300427029
-6.0,10.0,0.0,4.46881300427029
-6.0,10.0,2.0,4.46881300427029
44.0,0.0,50.0,4.46881300427029
4.0,50.0,-4.0,4.46881300427029
-12.0,10.0,4.0,4.46881300427029
24.0,50.0,6.0,4.46881300427029
-48.0,10.0,18.0,4.46881300427029
-48.0,10.0,26.0,4.46881300427029
-12.0,48.0,32.0,4.46881300427029
-22.0,-2.0,-14.0,4.46881300427029
-50.0,10.0,26.0,4.46881300427029
-52.0,10.0,20.0,4.46881300427029
