Voxel_X,Voxel_Y,Voxel_Z,Uniformity_Value,Association_Value
0.0,4.0,0.0,3.6534850308353284,0.0
0.0,4.0,52.0,3.6534850308353284,-0.0
0.0,4.0,56.0,3.6534850308353284,-0.0
0.0,6.0,-10.0,3.6534850308353284,0.0
0.0,6.0,-8.0,4.46881300427029,0.0
0.0,6.0,48.0,3.6534850308353284,-0.0
0.0,6.0,52.0,3.6534850308353284,-0.0
0.0,6.0,54.0,4.46881300427029,-0.0
0.0,6.0,56.0,3.6534850308353284,-0.0
0.0,8.0,-16.0,3.6534850308353284,5.142826573559045
0.0,8.0,-8.0,4.46881300427029,0.0
0.0,8.0,-4.0,3.6534850308353284,0.0
0.0,8.0,48.0,4.46881300427029,-0.0
0.0,8.0,50.0,4.46881300427029,-0.0
0.0,8.0,52.0,4.46881300427029,-0.0
0.0,8.0,54.0,4.46881300427029,-0.0
0.0,8.0,56.0,5.284140977705252,-0.0
0.0,10.0,-10.0,3.6534850308353284,0.0
0.0,10.0,44.0,5.284140977705252,-0.0
0.0,10.0,46.0,4.46881300427029,-0.0
0.0,10.0,52.0,4.46881300427029,-0.0
0.0,10.0,54.0,3.6534850308353284,-0.0
0.0,10.0,56.0,3.6534850308353284,-0.0
0.0,10.0,58.0,3.6534850308353284,-0.0
0.0,12.0,42.0,3.6534850308353284,-0.0
0.0,12.0,44.0,4.46881300427029,-0.0
0.0,12.0,46.0,3.6534850308353284,-0.0
0.0,12.0,48.0,3.6534850308353284,-0.0
0.0,12.0,50.0,3.6534850308353284,-0.0
0.0,12.0,52.0,5.284140977705252,-0.0
0.0,12.0,54.0,3.6534850308353284,-0.0
0.0,12.0,56.0,3.6534850308353284,-0.0
0.0,14.0,42.0,3.6534850308353284,-0.0
0.0,14.0,44.0,4.46881300427029,-0.0
0.0,14.0,46.0,4.46881300427029,-0.0
0.0,14.0,48.0,4.46881300427029,-0.0
0.0,14.0,50.0,4.46881300427029,-0.0
0.0,14.0,52.0,4.46881300427029,-0.0
0.0,14.0,54.0,4.46881300427029,-0.0
0.0,14.0,56.0,4.46881300427029,-0.0
0.0,14.0,60.0,3.6534850308353284,0.0
0.0,16.0,-16.0,3.6534850308353284,0.0
0.0,16.0,44.0,4.46881300427029,-0.0
0.0,16.0,46.0,3.6534850308353284,-0.0
0.0,16.0,48.0,3.6534850308353284,-0.0
0.0,16.0,50.0,3.6534850308353284,-0.0
0.0,16.0,52.0,4.46881300427029,-0.0
0.0,18.0,-16.0,4.46881300427029,5.017035417359796
0.0,18.0,-10.0,3.6534850308353284,0.0
0.0,18.0,34.0,4.46881300427029,0.0
0.0,18.0,36.0,3.6534850308353284,-0.0
0.0,18.0,38.0,3.6534850308353284,-0.0
0.0,18.0,40.0,3.6534850308353284,-0.0
0.0,18.0,44.0,3.6534850308353284,-0.0
0.0,18.0,52.0,3.6534850308353284,-0.0
0.0,20.0,-12.0,3.6534850308353284,0.0
0.0,20.0,32.0,3.6534850308353284,0.0
0.0,20.0,36.0,4.46881300427029,0.0
0.0,20.0,40.0,3.6534850308353284,-0.0
0.0,22.0,-12.0,5.284140977705252,0.0
0.0,22.0,-10.0,6.099468951140214,4.612063461543476
0.0,22.0,-8.0,4.46881300427029,0.0
0.0,22.0,32.0,4.46881300427029,0.0
0.0,22.0,36.0,3.6534850308353284,-0.0
0.0,24.0,-14.0,3.6534850308353284,0.0
0.0,24.0,-12.0,4.46881300427029,0.0
0.0,24.0,-10.0,4.46881300427029,0.0
0.0,24.0,-8.0,3.6534850308353284,0.0
0.0,24.0,32.0,4.46881300427029,0.0
0.0,26.0,-12.0,3.6534850308353284,0.0
0.0,26.0,28.0,3.6534850308353284,0.0
0.0,26.0,30.0,5.284140977705252,0.0
0.0,26.0,32.0,5.284140977705252,0.0
0.0,26.0,34.0,3.6534850308353284,-0.0
0.0,28.0,28.0,3.6534850308353284,0.0
0.0,30.0,-8.0,3.6534850308353284,0.0
0.0,34.0,-6.0,3.6534850308353284,0.0
0.0,34.0,-4.0,5.284140977705252,0.0
0.0,34.0,-2.0,4.46881300427029,0.0
0.0,34.0,0.0,5.284140977705252,0.0
0.0,34.0,2.0,4.46881300427029,0.0
0.0,34.0,4.0,4.46881300427029,0.0
0.0,36.0,-10.0,3.6534850308353284,0.0
0.0,36.0,-8.0,3.6534850308353284,0.0
0.0,36.0,-6.0,3.6534850308353284,0.0
0.0,36.0,-4.0,5.284140977705252,0.0
0.0,36.0,-2.0,5.284140977705252,0.0
0.0,36.0,0.0,4.46881300427029,0.0
0.0,36.0,2.0,3.6534850308353284,0.0
0.0,36.0,4.0,4.46881300427029,0.0
0.0,36.0,16.0,3.6534850308353284,0.0
0.0,38.0,-10.0,3.6534850308353284,0.0
0.0,38.0,-8.0,3.6534850308353284,0.0
0.0,38.0,-6.0,4.46881300427029,0.0
0.0,38.0,-4.0,5.284140977705252,0.0
0.0,38.0,-2.0,4.46881300427029,0.0
0.0,38.0,0.0,4.46881300427029,0.0
0.0,38.0,2.0,3.6534850308353284,0.0
0.0,38.0,4.0,3.6534850308353284,0.0
0.0,38.0,12.0,5.284140977705252,0.0
0.0,38.0,14.0,4.46881300427029,0.0
0.0,38.0,16.0,5.284140977705252,0.0
0.0,38.0,18.0,4.46881300427029,0.0
0.0,38.0,20.0,4.46881300427029,0.0
0.0,38.0,22.0,4.46881300427029,0.0
0.0,38.0,46.0,3.6534850308353284,0.0
0.0,38.0,48.0,3.6534850308353284,0.0
0.0,40.0,-8.0,3.6534850308353284,0.0
0.0,40.0,-2.0,3.6534850308353284,0.0
0.0,40.0,0.0,4.46881300427029,0.0
0.0,40.0,12.0,3.6534850308353284,0.0
0.0,40.0,14.0,6.099468951140214,0.0
0.0,40.0,16.0,6.099468951140214,0.0
0.0,40.0,18.0,5.284140977705252,0.0
0.0,40.0,20.0,5.284140977705252,0.0
0.0,40.0,22.0,5.284140977705252,0.0
0.0,42.0,-8.0,3.6534850308353284,0.0
0.0,42.0,-4.0,4.46881300427029,0.0
0.0,42.0,-2.0,3.6534850308353284,0.0
0.0,42.0,4.0,3.6534850308353284,0.0
0.0,42.0,8.0,3.6534850308353284,0.0
0.0,42.0,10.0,5.284140977705252,0.0
0.0,42.0,12.0,4.46881300427029,0.0
0.0,42.0,14.0,4.46881300427029,0.0
0.0,42.0,16.0,5.284140977705252,0.0
0.0,42.0,18.0,5.284140977705252,0.0
0.0,42.0,20.0,4.46881300427029,0.0
0.0,42.0,22.0,3.6534850308353284,0.0
0.0,44.0,6.0,3.6534850308353284,0.0
0.0,44.0,8.0,3.6534850308353284,0.0
0.0,44.0,10.0,5.284140977705252,0.0
0.0,44.0,12.0,5.284140977705252,0.0
0.0,44.0,14.0,4.46881300427029,0.0
0.0,44.0,18.0,4.46881300427029,0.0
0.0,46.0,-16.0,3.6534850308353284,0.0
0.0,46.0,-14.0,3.6534850308353284,0.0
0.0,46.0,-12.0,3.6534850308353284,0.0
0.0,46.0,-10.0,3.6534850308353284,0.0
0.0,46.0,-8.0,3.6534850308353284,0.0
0.0,46.0,-4.0,3.6534850308353284,0.0
0.0,46.0,6.0,3.6534850308353284,0.0
0.0,46.0,8.0,3.6534850308353284,0.0
0.0,46.0,10.0,3.6534850308353284,0.0
0.0,46.0,12.0,3.6534850308353284,0.0
0.0,46.0,14.0,3.6534850308353284,0.0
0.0,46.0,20.0,3.6534850308353284,0.0
0.0,48.0,-16.0,3.6534850308353284,0.0
0.0,48.0,-14.0,3.6534850308353284,0.0
0.0,48.0,-12.0,4.46881300427029,0.0
0.0,48.0,-10.0,6.099468951140214,0.0
0.0,48.0,-8.0,5.284140977705252,0.0
0.0,48.0,-6.0,4.46881300427029,0.0
0.0,48.0,-4.0,4.46881300427029,0.0
0.0,48.0,-2.0,3.6534850308353284,0.0
0.0,48.0,6.0,3.6534850308353284,0.0
0.0,48.0,8.0,3.6534850308353284,0.0
0.0,50.0,-14.0,3.6534850308353284,0.0
0.0,50.0,-12.0,6.099468951140214,0.0
0.0,50.0,-10.0,6.9147969245751755,0.0
0.0,50.0,-8.0,5.284140977705252,0.0
0.0,50.0,-6.0,5.284140977705252,0.0
0.0,50.0,-4.0,5.284140977705252,0.0
0.0,50.0,8.0,3.6534850308353284,0.0
0.0,52.0,-16.0,3.6534850308353284,0.0
0.0,52.0,-14.0,4.46881300427029,0.0
0.0,52.0,-12.0,6.099468951140214,0.0
0.0,52.0,-10.0,6.9147969245751755,0.0
0.0,52.0,-8.0,5.284140977705252,0.0
0.0,52.0,-6.0,3.6534850308353284,0.0
0.0,52.0,-4.0,3.6534850308353284,0.0
0.0,54.0,-16.0,3.6534850308353284,0.0
0.0,54.0,-12.0,5.284140977705252,0.0
0.0,54.0,-10.0,5.284140977705252,0.0
0.0,54.0,-8.0,6.099468951140214,0.0
0.0,54.0,-6.0,4.46881300427029,0.0
0.0,54.0,-4.0,5.284140977705252,0.0
0.0,56.0,-10.0,3.6534850308353284,0.0
0.0,56.0,-8.0,4.46881300427029,0.0
0.0,56.0,-6.0,3.6534850308353284,0.0
0.0,56.0,-4.0,3.6534850308353284,0.0
0.0,60.0,24.0,3.6534850308353284,0.0
-2.0,-70.0,42.0,3.6534850308353284,0.0
-2.0,-66.0,40.0,3.6534850308353284,0.0
-2.0,-58.0,6.0,3.6534850308353284,0.0
-2.0,-58.0,8.0,3.6534850308353284,0.0
-2.0,-58.0,10.0,3.6534850308353284,0.0
-2.0,-58.0,12.0,3.6534850308353284,0.0
-2.0,-56.0,4.0,3.6534850308353284,0.0
-2.0,-56.0,6.0,3.6534850308353284,0.0
-2.0,-56.0,8.0,4.46881300427029,0.0
-2.0,-56.0,12.0,4.46881300427029,0.0
-2.0,-56.0,14.0,4.46881300427029,0.0
-2.0,-54.0,8.0,3.6534850308353284,0.0
-2.0,-54.0,10.0,3.6534850308353284,0.0
-2.0,-54.0,12.0,5.284140977705252,0.0
-2.0,-54.0,28.0,3.6534850308353284,-0.0
-2.0,-54.0,30.0,3.6534850308353284,0.0
-2.0,-52.0,8.0,5.284140977705252,0.0
-2.0,-52.0,10.0,3.6534850308353284,0.0
-2.0,-52.0,12.0,5.284140977705252,0.0
-2.0,-52.0,14.0,3.6534850308353284,0.0
-2.0,-52.0,28.0,3.6534850308353284,-0.0
-2.0,-52.0,30.0,3.6534850308353284,0.0
-2.0,-52.0,32.0,3.6534850308353284,0.0
-2.0,-50.0,12.0,3.6534850308353284,0.0
-2.0,-50.0,14.0,3.6534850308353284,0.0
-2.0,-50.0,20.0,3.6534850308353284,0.0
-2.0,-50.0,30.0,4.46881300427029,0.0
-2.0,-50.0,32.0,3.6534850308353284,0.0
-2.0,-44.0,54.0,3.6534850308353284,0.0
-2.0,-42.0,54.0,3.6534850308353284,0.0
-2.0,-14.0,40.0,3.6534850308353284,0.0
-2.0,-10.0,8.0,3.6534850308353284,0.0
-2.0,-10.0,10.0,3.6534850308353284,0.0
-2.0,-10.0,42.0,3.6534850308353284,0.0
-2.0,-10.0,44.0,3.6534850308353284,0.0
-2.0,-8.0,8.0,3.6534850308353284,0.0
-2.0,2.0,-10.0,3.6534850308353284,0.0
-2.0,2.0,-8.0,5.284140977705252,0.0
-2.0,4.0,-10.0,4.46881300427029,0.0
-2.0,4.0,-8.0,3.6534850308353284,0.0
-2.0,4.0,58.0,3.6534850308353284,-0.0
-2.0,6.0,-10.0,3.6534850308353284,0.0
-2.0,6.0,-8.0,4.46881300427029,0.0
-2.0,6.0,-6.0,3.6534850308353284,0.0
-2.0,6.0,56.0,4.46881300427029,-0.0
-2.0,8.0,-8.0,3.6534850308353284,0.0
-2.0,8.0,48.0,3.6534850308353284,-0.0
-2.0,10.0,-16.0,3.6534850308353284,4.541047896501503
-2.0,10.0,-14.0,3.6534850308353284,0.0
-2.0,10.0,-10.0,3.6534850308353284,0.0
-2.0,10.0,-8.0,4.46881300427029,0.0
-2.0,10.0,-4.0,3.6534850308353284,0.0
-2.0,10.0,42.0,3.6534850308353284,-0.0
-2.0,10.0,44.0,6.099468951140214,-0.0
-2.0,10.0,46.0,5.284140977705252,-0.0
-2.0,10.0,48.0,3.6534850308353284,-0.0
-2.0,10.0,52.0,6.099468951140214,-0.0
-2.0,10.0,54.0,3.6534850308353284,-0.0
-2.0,10.0,56.0,3.6534850308353284,-0.0
-2.0,10.0,58.0,3.6534850308353284,-0.0
-2.0,12.0,44.0,5.284140977705252,-0.0
-2.0,12.0,46.0,4.46881300427029,-0.0
-2.0,12.0,48.0,3.6534850308353284,-0.0
-2.0,12.0,50.0,3.6534850308353284,-0.0
-2.0,12.0,52.0,3.6534850308353284,-0.0
-2.0,12.0,54.0,3.6534850308353284,-0.0
-2.0,12.0,56.0,3.6534850308353284,-0.0
-2.0,12.0,58.0,3.6534850308353284,-0.0
-2.0,14.0,0.0,3.6534850308353284,0.0
-2.0,14.0,36.0,3.6534850308353284,0.0
-2.0,14.0,38.0,3.6534850308353284,-0.0
-2.0,14.0,44.0,5.284140977705252,-0.0
-2.0,14.0,46.0,4.46881300427029,-0.0
-2.0,14.0,48.0,3.6534850308353284,-0.0
-2.0,14.0,50.0,3.6534850308353284,-0.0
-2.0,14.0,52.0,3.6534850308353284,-0.0
-2.0,16.0,-16.0,3.6534850308353284,0.0
-2.0,16.0,-12.0,3.6534850308353284,0.0
-2.0,16.0,36.0,3.6534850308353284,0.0
-2.0,16.0,44.0,4.46881300427029,-0.0
-2.0,16.0,46.0,3.6534850308353284,-0.0
-2.0,16.0,48.0,3.6534850308353284,-0.0
-2.0,16.0,50.0,3.6534850308353284,-0.0
-2.0,16.0,52.0,3.6534850308353284,-0.0
-2.0,18.0,-16.0,3.6534850308353284,0.0
-2.0,18.0,-14.0,3.6534850308353284,0.0
-2.0,18.0,-12.0,3.6534850308353284,0.0
-2.0,18.0,36.0,3.6534850308353284,-0.0
-2.0,18.0,38.0,3.6534850308353284,-0.0
-2.0,20.0,-12.0,4.46881300427029,0.0
-2.0,22.0,-16.0,3.6534850308353284,0.0
-2.0,22.0,-14.0,4.46881300427029,0.0
-2.0,22.0,-12.0,3.6534850308353284,0.0
-2.0,22.0,-10.0,5.284140977705252,0.0
-2.0,22.0,-8.0,4.46881300427029,0.0
-2.0,22.0,32.0,4.46881300427029,0.0
-2.0,22.0,40.0,3.6534850308353284,-0.0
-2.0,24.0,-14.0,3.6534850308353284,0.0
-2.0,24.0,-12.0,4.46881300427029,0.0
-2.0,24.0,-10.0,4.46881300427029,0.0
-2.0,24.0,-8.0,3.6534850308353284,0.0
-2.0,26.0,-14.0,3.6534850308353284,0.0
-2.0,26.0,-12.0,3.6534850308353284,0.0
-2.0,26.0,-6.0,3.6534850308353284,0.0
-2.0,26.0,28.0,3.6534850308353284,0.0
-2.0,26.0,30.0,3.6534850308353284,0.0
-2.0,26.0,32.0,3.6534850308353284,-0.0
-2.0,32.0,0.0,3.6534850308353284,0.0
-2.0,32.0,2.0,3.6534850308353284,0.0
-2.0,32.0,4.0,3.6534850308353284,0.0
-2.0,34.0,-6.0,3.6534850308353284,0.0
-2.0,34.0,-4.0,4.46881300427029,0.0
-2.0,34.0,-2.0,3.6534850308353284,0.0
-2.0,34.0,0.0,6.099468951140214,0.0
-2.0,34.0,2.0,5.284140977705252,0.0
-2.0,34.0,4.0,4.46881300427029,0.0
-2.0,36.0,-8.0,3.6534850308353284,0.0
-2.0,36.0,-6.0,3.6534850308353284,0.0
-2.0,36.0,-4.0,4.46881300427029,0.0
-2.0,36.0,-2.0,3.6534850308353284,0.0
-2.0,36.0,0.0,5.284140977705252,0.0
-2.0,36.0,2.0,4.46881300427029,0.0
-2.0,36.0,4.0,4.46881300427029,0.0
-2.0,36.0,6.0,3.6534850308353284,0.0
-2.0,36.0,16.0,3.6534850308353284,0.0
-2.0,36.0,18.0,3.6534850308353284,0.0
-2.0,36.0,44.0,3.6534850308353284,0.0
-2.0,38.0,-10.0,3.6534850308353284,0.0
-2.0,38.0,-8.0,3.6534850308353284,0.0
-2.0,38.0,-6.0,4.46881300427029,0.0
-2.0,38.0,-4.0,5.284140977705252,0.0
-2.0,38.0,-2.0,5.284140977705252,0.0
-2.0,38.0,0.0,4.46881300427029,0.0
-2.0,38.0,2.0,4.46881300427029,0.0
-2.0,38.0,4.0,4.46881300427029,0.0
-2.0,38.0,14.0,3.6534850308353284,0.0
-2.0,38.0,16.0,5.284140977705252,0.0
-2.0,38.0,18.0,3.6534850308353284,0.0
-2.0,38.0,20.0,5.284140977705252,0.0
-2.0,38.0,22.0,5.284140977705252,0.0
-2.0,38.0,44.0,4.46881300427029,0.0
-2.0,38.0,46.0,4.46881300427029,0.0
-2.0,40.0,-10.0,4.46881300427029,0.0
-2.0,40.0,-8.0,3.6534850308353284,0.0
-2.0,40.0,-4.0,3.6534850308353284,0.0
-2.0,40.0,-2.0,4.46881300427029,0.0
-2.0,40.0,2.0,3.6534850308353284,0.0
-2.0,40.0,4.0,3.6534850308353284,0.0
-2.0,40.0,14.0,4.46881300427029,0.0
-2.0,40.0,16.0,5.284140977705252,0.0
-2.0,40.0,18.0,5.284140977705252,0.0
-2.0,40.0,20.0,6.099468951140214,0.0
-2.0,40.0,22.0,6.099468951140214,0.0
-2.0,40.0,44.0,4.46881300427029,0.0
-2.0,40.0,46.0,3.6534850308353284,0.0
-2.0,42.0,-8.0,4.46881300427029,0.0
-2.0,42.0,-6.0,4.46881300427029,0.0
-2.0,42.0,-4.0,3.6534850308353284,0.0
-2.0,42.0,0.0,3.6534850308353284,0.0
-2.0,42.0,6.0,3.6534850308353284,0.0
-2.0,42.0,8.0,4.46881300427029,0.0
-2.0,42.0,10.0,3.6534850308353284,0.0
-2.0,42.0,12.0,3.6534850308353284,0.0
-2.0,42.0,14.0,4.46881300427029,0.0
-2.0,42.0,16.0,4.46881300427029,0.0
-2.0,42.0,18.0,6.099468951140214,0.0
-2.0,42.0,20.0,4.46881300427029,0.0
-2.0,42.0,22.0,4.46881300427029,0.0
-2.0,44.0,-4.0,3.6534850308353284,0.0
-2.0,44.0,6.0,4.46881300427029,0.0
-2.0,44.0,8.0,4.46881300427029,0.0
-2.0,44.0,10.0,4.46881300427029,0.0
-2.0,46.0,-16.0,3.6534850308353284,0.0
-2.0,46.0,-14.0,3.6534850308353284,0.0
-2.0,46.0,-12.0,3.6534850308353284,0.0
-2.0,46.0,-8.0,4.46881300427029,0.0
-2.0,46.0,-6.0,5.284140977705252,0.0
-2.0,46.0,4.0,3.6534850308353284,0.0
-2.0,46.0,6.0,3.6534850308353284,0.0
-2.0,46.0,8.0,3.6534850308353284,0.0
-2.0,46.0,10.0,3.6534850308353284,0.0
-2.0,46.0,12.0,3.6534850308353284,0.0
-2.0,48.0,-14.0,3.6534850308353284,0.0
-2.0,48.0,-12.0,6.099468951140214,0.0
-2.0,48.0,-10.0,6.099468951140214,0.0
-2.0,48.0,-8.0,4.46881300427029,0.0
-2.0,48.0,-6.0,5.284140977705252,0.0
-2.0,48.0,-4.0,4.46881300427029,0.0
-2.0,48.0,6.0,3.6534850308353284,0.0
-2.0,50.0,-16.0,3.6534850308353284,0.0
-2.0,50.0,-14.0,4.46881300427029,0.0
-2.0,50.0,-12.0,6.099468951140214,0.0
-2.0,50.0,-10.0,6.9147969245751755,0.0
-2.0,50.0,-8.0,5.284140977705252,0.0
-2.0,50.0,-6.0,5.284140977705252,0.0
-2.0,50.0,-4.0,5.284140977705252,0.0
-2.0,50.0,8.0,3.6534850308353284,0.0
-2.0,52.0,-14.0,3.6534850308353284,0.0
-2.0,52.0,-12.0,6.9147969245751755,0.0
-2.0,52.0,-10.0,6.099468951140214,0.0
-2.0,52.0,-8.0,6.099468951140214,0.0
-2.0,52.0,-6.0,4.46881300427029,0.0
-2.0,52.0,-4.0,3.6534850308353284,0.0
-2.0,54.0,-12.0,5.284140977705252,0.0
-2.0,54.0,-10.0,5.284140977705252,0.0
-2.0,54.0,-8.0,6.099468951140214,0.0
-2.0,54.0,-6.0,6.099468951140214,0.0
-2.0,54.0,-4.0,3.6534850308353284,0.0
-2.0,56.0,-10.0,4.46881300427029,0.0
-2.0,56.0,-8.0,5.284140977705252,0.0
-2.0,56.0,-4.0,3.6534850308353284,0.0
-2.0,58.0,24.0,3.6534850308353284,0.0
-2.0,60.0,24.0,4.46881300427029,0.0
-2.0,60.0,26.0,3.6534850308353284,0.0
-4.0,-68.0,34.0,3.6534850308353284,0.0
-4.0,-60.0,10.0,3.6534850308353284,0.0
-4.0,-58.0,6.0,6.099468951140214,4.905724493842363
-4.0,-58.0,8.0,5.284140977705252,0.0
-4.0,-58.0,10.0,4.46881300427029,0.0
-4.0,-58.0,12.0,4.46881300427029,0.0
-4.0,-56.0,4.0,4.46881300427029,0.0
-4.0,-56.0,6.0,4.46881300427029,0.0
-4.0,-56.0,8.0,4.46881300427029,0.0
-4.0,-56.0,10.0,3.6534850308353284,0.0
-4.0,-56.0,12.0,4.46881300427029,0.0
-4.0,-54.0,4.0,3.6534850308353284,0.0
-4.0,-54.0,6.0,3.6534850308353284,0.0
-4.0,-54.0,8.0,4.46881300427029,0.0
-4.0,-54.0,10.0,3.6534850308353284,0.0
-4.0,-54.0,12.0,4.46881300427029,0.0
-4.0,-52.0,6.0,4.46881300427029,0.0
-4.0,-52.0,8.0,5.284140977705252,0.0
-4.0,-52.0,10.0,3.6534850308353284,0.0
-4.0,-52.0,12.0,4.46881300427029,0.0
-4.0,-50.0,-6.0,3.6534850308353284,0.0
-4.0,-50.0,8.0,3.6534850308353284,0.0
-4.0,-50.0,12.0,3.6534850308353284,0.0
-4.0,-50.0,14.0,3.6534850308353284,0.0
-4.0,-12.0,38.0,3.6534850308353284,0.0
-4.0,-10.0,8.0,4.46881300427029,0.0
-4.0,-10.0,10.0,5.284140977705252,0.0
-4.0,-10.0,12.0,4.46881300427029,0.0
-4.0,-10.0,42.0,3.6534850308353284,0.0
-4.0,-8.0,8.0,5.284140977705252,0.0
-4.0,-8.0,10.0,5.284140977705252,0.0
-4.0,-8.0,12.0,4.46881300427029,0.0
-4.0,-8.0,14.0,3.6534850308353284,0.0
-4.0,-6.0,10.0,4.46881300427029,0.0
-4.0,-6.0,12.0,3.6534850308353284,0.0
-4.0,2.0,-10.0,3.6534850308353284,0.0
-4.0,2.0,-8.0,4.46881300427029,0.0
-4.0,2.0,-4.0,3.6534850308353284,0.0
-4.0,4.0,-10.0,3.6534850308353284,0.0
-4.0,4.0,-8.0,4.46881300427029,0.0
-4.0,4.0,56.0,3.6534850308353284,-0.0
-4.0,6.0,-10.0,3.6534850308353284,0.0
-4.0,6.0,-8.0,4.46881300427029,0.0
-4.0,6.0,-6.0,5.284140977705252,0.0
-4.0,6.0,-4.0,5.284140977705252,0.0
-4.0,6.0,-2.0,3.6534850308353284,0.0
-4.0,6.0,0.0,3.6534850308353284,0.0
-4.0,6.0,56.0,3.6534850308353284,-0.0
-4.0,8.0,-10.0,3.6534850308353284,0.0
-4.0,8.0,-8.0,6.099468951140214,0.0
-4.0,8.0,-6.0,4.46881300427029,0.0
-4.0,8.0,-4.0,5.284140977705252,0.0
-4.0,8.0,-2.0,5.284140977705252,0.0
-4.0,8.0,0.0,4.46881300427029,0.0
-4.0,8.0,2.0,3.6534850308353284,0.0
-4.0,10.0,-10.0,4.46881300427029,0.0
-4.0,10.0,-8.0,4.46881300427029,0.0
-4.0,10.0,-6.0,3.6534850308353284,0.0
-4.0,10.0,-4.0,3.6534850308353284,0.0
-4.0,10.0,-2.0,3.6534850308353284,0.0
-4.0,10.0,42.0,3.6534850308353284,-0.0
-4.0,10.0,44.0,3.6534850308353284,-0.0
-4.0,10.0,46.0,3.6534850308353284,-0.0
-4.0,10.0,54.0,3.6534850308353284,-0.0
-4.0,10.0,56.0,3.6534850308353284,-0.0
-4.0,12.0,-2.0,3.6534850308353284,0.0
-4.0,12.0,4.0,3.6534850308353284,0.0
-4.0,12.0,44.0,4.46881300427029,-0.0
-4.0,12.0,46.0,3.6534850308353284,-0.0
-4.0,12.0,48.0,3.6534850308353284,-0.0
-4.0,12.0,54.0,3.6534850308353284,-0.0
-4.0,12.0,56.0,3.6534850308353284,-0.0
-4.0,12.0,58.0,3.6534850308353284,-0.0
-4.0,14.0,38.0,3.6534850308353284,-0.0
-4.0,14.0,44.0,4.46881300427029,-0.0
-4.0,14.0,46.0,3.6534850308353284,-0.0
-4.0,14.0,56.0,3.6534850308353284,-0.0
-4.0,14.0,58.0,3.6534850308353284,-0.0
-4.0,16.0,38.0,3.6534850308353284,0.0
-4.0,16.0,44.0,4.46881300427029,-0.0
-4.0,16.0,46.0,3.6534850308353284,-0.0
-4.0,18.0,38.0,4.46881300427029,0.0
-4.0,18.0,40.0,3.6534850308353284,-0.0
-4.0,20.0,36.0,3.6534850308353284,0.0
-4.0,20.0,38.0,3.6534850308353284,-0.0
-4.0,22.0,-16.0,3.6534850308353284,0.0
-4.0,22.0,-14.0,4.46881300427029,0.0
-4.0,22.0,-12.0,4.46881300427029,0.0
-4.0,22.0,-10.0,3.6534850308353284,0.0
-4.0,24.0,-14.0,3.6534850308353284,0.0
-4.0,24.0,-12.0,3.6534850308353284,0.0
-4.0,24.0,-10.0,3.6534850308353284,0.0
-4.0,26.0,26.0,3.6534850308353284,0.0
-4.0,26.0,28.0,4.46881300427029,0.0
-4.0,26.0,30.0,3.6534850308353284,0.0
-4.0,26.0,32.0,5.284140977705252,0.0
-4.0,28.0,28.0,4.46881300427029,0.0
-4.0,34.0,-2.0,3.6534850308353284,0.0
-4.0,34.0,0.0,4.46881300427029,0.0
-4.0,34.0,16.0,3.6534850308353284,0.0
-4.0,36.0,0.0,3.6534850308353284,0.0
-4.0,36.0,4.0,4.46881300427029,0.0
-4.0,36.0,18.0,3.6534850308353284,0.0
-4.0,38.0,-4.0,3.6534850308353284,0.0
-4.0,38.0,0.0,3.6534850308353284,0.0
-4.0,38.0,4.0,3.6534850308353284,0.0
-4.0,38.0,16.0,4.46881300427029,0.0
-4.0,38.0,18.0,3.6534850308353284,0.0
-4.0,38.0,20.0,5.284140977705252,0.0
-4.0,38.0,22.0,5.284140977705252,0.0
-4.0,38.0,24.0,3.6534850308353284,0.0
-4.0,38.0,44.0,3.6534850308353284,0.0
-4.0,38.0,46.0,3.6534850308353284,0.0
-4.0,38.0,48.0,3.6534850308353284,0.0
-4.0,40.0,4.0,3.6534850308353284,0.0
-4.0,40.0,8.0,3.6534850308353284,0.0
-4.0,40.0,16.0,5.284140977705252,0.0
-4.0,40.0,18.0,4.46881300427029,0.0
-4.0,40.0,20.0,6.099468951140214,0.0
-4.0,40.0,22.0,5.284140977705252,0.0
-4.0,42.0,2.0,3.6534850308353284,0.0
-4.0,42.0,4.0,3.6534850308353284,0.0
-4.0,42.0,6.0,4.46881300427029,0.0
-4.0,42.0,8.0,5.284140977705252,0.0
-4.0,42.0,10.0,3.6534850308353284,0.0
-4.0,42.0,14.0,3.6534850308353284,0.0
-4.0,42.0,16.0,3.6534850308353284,0.0
-4.0,42.0,20.0,4.46881300427029,0.0
-4.0,42.0,22.0,3.6534850308353284,0.0
-4.0,44.0,6.0,3.6534850308353284,0.0
-4.0,44.0,8.0,4.46881300427029,0.0
-4.0,44.0,10.0,3.6534850308353284,0.0
-4.0,46.0,8.0,3.6534850308353284,0.0
-4.0,48.0,-12.0,4.46881300427029,0.0
-4.0,48.0,-10.0,3.6534850308353284,0.0
-4.0,48.0,-8.0,3.6534850308353284,0.0
-4.0,48.0,-6.0,4.46881300427029,0.0
-4.0,48.0,-4.0,3.6534850308353284,0.0
-4.0,48.0,8.0,3.6534850308353284,0.0
-4.0,50.0,-16.0,3.6534850308353284,0.0
-4.0,50.0,-14.0,4.46881300427029,0.0
-4.0,50.0,-12.0,5.284140977705252,0.0
